,GO:0034754,GO:0006914,GO:0000165,GO:0050810,GO:0009062,GO:0006650,GO:0033209,GO:2000479,GO:0007623,GO:0016567,GO:0006633,GO:0060048,GO:0000724,GO:0006897,GO:0051321,GO:0006665,GO:0006289,GO:0006790,GO:0006303,GO:0008203,GO:0050852,GO:0048010,GO:0006284,GO:0046486,GO:0007264,GO:0006090,GO:0050900,GO:0030433,GO:0006163,GO:0090398,GO:0043648,GO:0006401,GO:0006493,GO:0019722,GO:0050853,GO:0009267,GO:0050658,GO:0016042,GO:0050909,GO:0042278,GO:0030520,GO:0030036,GO:0007179,GO:0006487,GO:0051180,GO:0006909,GO:0019933,GO:0034976,GO:0016055,GO:0006915
hsa04010,-1.3759408654536993,6.343429018720901,32.114118311292,6.734080325101693,-17.240816560557747,5.02959398947393,19.18724286937719,9.444321012695097,-0.36577713885196556,4.505942749853398,-5.994720532350983,2.0787157614029352,-16.542290122700667,8.852210880325124,-6.31680418274297,-12.771903979979287,-13.719960315386317,-8.820057149666182,-7.4254666564485206,-5.522005330613349,11.169999798805456,17.549457589042632,-6.779604720026689,2.6156865521245205,25.44052401761942,1.095611838077039,7.729358774984563,-11.34606385585064,-8.300570522135477,15.67843273120932,-11.18425316353869,-19.067502828130653,-13.531880220852495,10.62603624760217,16.51798506532504,12.71887490996715,-19.433282208319735,-7.935754872675442,-24.22664292279884,-2.299564966218844,2.776767212873502,26.70403430359582,16.56059900188558,-14.679440581835037,1.2974889660574815,11.67236757564729,-27.03352865854183,-0.09279239773027445,1.4722440252681084,35.93042395241134
hsa03018,-14.503723999602203,-10.224763511106625,-1.9626154229647705,-6.021951490035077,-3.670400804586718,-18.45224423837733,-3.790479290760283,-6.4588574892073085,4.54056332437924,6.759943515583333,-11.264925104721629,-18.46751346392527,10.693392201303553,-17.208471257714557,2.416432949026166,-24.523198861580255,12.315763034128144,0.6296858652227877,11.00454137438217,-8.879463408862001,-7.278279798781781,-1.6410630756974482,15.15426289125059,-19.645206939510363,-9.816095259857452,3.2119444133310293,-23.326549328334803,-20.611450745280845,0.7308864690171233,-0.6574124638662616,6.399486132610469,44.852509728485614,-11.801817329378471,-24.019416205693812,-8.748601332921638,-0.9133024527022056,27.728641307310642,-6.981246481753594,-12.633907225637133,1.1138913436077607,8.246299462318492,-9.437269066650428,-9.768883280859546,-11.747303616313554,-10.196802905531726,-15.753322231687807,-45.73376887790422,-8.32886557128871,-13.941259400563021,-1.6346693379555626
hsa04114,0.8280507033471999,0.6619463508234823,15.734322908757823,-2.7465920373185067,-13.911982234010846,-3.237641947171872,6.1558227364565665,10.417764988462139,6.353999433478489,22.24176980923426,-8.24717640898793,0.28873054842705664,5.505381180399314,-7.8748953490496625,5.1540219421923466,-17.855288380734127,12.452268999283307,-10.645997819944412,11.99339191145328,-10.98916996047053,-0.5662474829444674,3.648489125458645,10.809982076960662,-5.865157965223214,18.263336449968605,-1.2870995862220425,-15.878356232682275,-9.981232856264068,-7.881685921958325,13.77279671462609,-9.21764387518327,-5.200624928795969,-25.02705308960345,2.8442426176488116,-0.7292067687342666,8.736370169040761,-1.2286247582659537,-10.322159603251293,-7.109079872405296,-1.9667252304778127,1.3079731030072341,7.367664670761446,3.7010115542282573,-13.867632809588764,-5.59343858662815,-8.32041046298737,-13.50389447204677,-4.86986245043363,8.583283788669492,15.651243270360249
hsa04260,7.227795491142599,1.9478322624410593,-16.278681664147744,-3.0708717824733482,12.516821118271245,11.158405487490516,-3.4829034838296007,3.8556835650453576,-2.597583517447708,-21.19339899775964,8.609181899380975,11.014948066894243,-16.200978468802845,-2.5599167494037736,-3.039518292209175,14.137905087885022,-23.097254837020188,8.817083261301743,-13.65450325628791,8.561804293969676,0.18191583183544083,3.1263870742646933,-14.501981564919598,10.383752347789342,-7.714421454058398,3.423095886742523,-6.21977103396339,8.357670219421804,19.16320146339753,-1.9462492088134635,6.982886473061925,-21.268812664059773,6.547077138252847,3.568124328760622,-2.24608632170612,-7.45178881474857,-12.819219505970706,12.230479608554631,-6.900154199130667,1.970093918644298,-8.940721298096785,2.8795515392037196,-9.004285856705415,11.719928730366487,3.9681542531739113,-1.4480452413589355,-9.508715158815221,6.240716100325549,-10.500292713608133,2.2667409169506705
hsa04977,5.754357879790631,2.4693944327765487,-2.1354096168263115,2.935338833126845,3.1131203596288146,8.451305439142018,-4.921041024264072,0.901872324507854,-3.5891214533689504,-3.674392012875839,6.887117146945943,1.0528633940601682,-4.468239787835857,5.054907312856218,-2.3135872772543813,10.726498040749597,-13.044386766251584,3.2734690984407213,-11.312453418201732,7.871328897654066,-0.01962479212656146,0.07865554550234709,-12.083824078702028,9.04326316835451,-1.6951409171484841,-0.6346362450449393,2.489987741634099,10.956238486947349,0.7108765443132095,-4.896285090074769,-0.8877049185881993,-13.123366605383728,9.66304499844943,3.3474914709480266,2.8383886979700987,-2.7704253130145444,-9.848446653028002,6.566512888206464,-2.6534078049006524,0.013758044221090575,-1.4397969289664043,-1.0166231188939459,-0.47245342524616724,10.442128679644657,8.150386697051493,4.127211631457151,1.3481688309608586,6.7268323022276535,5.675242353424699,-1.4542740159927547
hsa00230,10.525935454666392,14.173144758432587,1.2131060844649093,-0.2692510858670793,7.724387990365356,10.404108228326857,-0.23368058453607285,2.2734152471861937,0.6359376040063289,2.386269827250932,5.236765776983116,1.5263118728471043,-1.8916107902669834,3.2050271813581577,-2.6636207879976133,1.8244630906862882,-3.5987973283232293,22.174364667921687,2.3872969407322198,5.251892944699588,-0.7893174583687322,3.302536127867774,1.182390993875479,10.692733009061829,0.7107403511536381,11.248475520190306,-1.7374582553924611,5.560150676590781,19.622290036228712,-1.1457580901159317,15.806797459827589,1.6412435227011384,2.8252625285456476,3.017016224444901,-3.9647070522390453,7.90601990997489,-1.142070653758981,13.503678754402191,-5.449311863622333,8.85452028762648,-1.7096603158568957,5.504704664644288,-2.2371825432749284,3.335072751622538,3.247067717603538,1.7372409253602952,-3.2560874908453417,10.687065688809055,-2.5440606251718854,7.03135882926133
hsa04742,4.760340829641152,-12.726999726641338,2.389891844799863,-0.4103072103560219,-6.880454831538257,10.094046033531507,-6.7697879121834905,5.171944627735561,-15.296649179482312,-26.202954511064142,6.486325982990268,9.008975050093564,-38.77439267519372,12.384113435673537,-13.85492588767792,9.986698942204407,-34.15623936348926,-11.177921483021487,-20.321336259846845,-0.4385249189693098,-1.3187471217155913,0.6783171530249696,-28.342315601357754,9.35957007773367,-3.0536187475378807,-12.871836966781219,23.141773674396234,5.741236948597457,-4.305380922748569,-9.11909128945651,-18.929285073907526,-30.894652098939257,7.745953105118188,23.558711525857547,-5.678778847429736,-16.83873398253027,-27.962557362027038,-3.8960226181133875,23.773091283684955,4.458445807496138,-16.43216079577052,-4.5687174115895015,-3.8335377819705694,9.889387488737409,5.428926733043456,4.970872433779309,34.94412207643404,0.4857622516571217,4.704725045935274,-14.48611322922844
hsa04068,-0.39071047508336926,9.562239881969722,27.65353007744988,6.442545158431581,-15.795089215430947,-1.9767391368971003,16.616418573538418,8.856911360484165,6.644300345258562,20.54506441343554,-7.128377277013061,-4.636977515725328,1.3319507556228423,-4.709356208721221,-0.3820336371994192,-21.649597996651774,5.744621661826946,-4.438124634105522,6.275759409458341,-8.217578930220112,5.139400516965852,11.957295625450982,5.595946916345464,-4.445224558490831,21.746093230594234,3.68025930518836,-1.8352427082443667,-16.231372354726908,-2.9526651221505644,16.409719097738932,-5.429560454177626,-8.988892273618086,-19.671674506319878,5.813889887750609,9.205134916523347,17.10654563823278,-8.796649683254111,-9.996173652504753,-11.469736682018768,-1.791440009064985,6.898618204303781,12.68995281293516,13.115838894317102,-20.736376308214485,-3.862287091439961,2.434287644436607,-23.57561445888663,-1.7100085146164012,2.3079219780453006,27.935874653988495
hsa04024,5.7333286827512335,-3.096588419724904,11.713209143312891,3.4566162125657622,-8.039924695370319,13.422175103796894,3.365631033141716,8.2727336612412,-3.7367750248386984,-26.52687862511153,6.7801063308042995,9.953568571436717,-26.529514391623476,16.486929528226426,-9.42297446856158,5.0983347277934605,-23.00105029968412,-13.173225950103724,-11.358289817469057,0.6982219331103902,2.3856343948632652,7.300075648260215,-14.642393229617403,13.23223990711345,13.294228930233404,-4.272505085964487,18.653746496002594,3.535363992626198,-1.0350306761903194,3.7785489617636725,-10.513938052166763,-32.278962046954085,-5.983015860757691,22.553818200373335,5.109223591072999,-0.5581542577981871,-23.169218793242806,-1.9737888764708842,15.650132819047379,3.3537801862231005,-2.599649664241102,15.939912572989856,6.092619114530657,2.3850519811282593,4.238751528260037,7.320476146574282,29.687077471310694,5.840702106205154,3.938370372956518,4.150684420973194
hsa00600,8.006403939018066,5.466012017804016,-5.777975001165218,2.4593250205111628,5.898601961500281,10.638646617369615,-6.9710012845263245,-0.8230303751571827,-8.030076251818333,-9.232481120353693,9.48784968711814,1.8521207234968504,-10.761048473982335,3.277976141455611,-4.251624243469964,18.500923013032477,-13.069964939039668,2.892458969676129,-11.510639445237599,10.441947009939595,-1.152246577582263,-1.31900027162106,-9.358054579100033,11.805145512083278,-5.251864435462855,-3.675806904254263,3.5389403358537126,17.68865838698956,2.653534364995381,-7.589838873964317,-1.912626428141853,-15.504796154593626,10.885089928787659,4.397467415582641,-0.13014705347290045,-3.513720637026366,-9.672173683191508,9.49155579616801,-0.49679643298564674,-0.1747210339258941,-6.148484577961082,-4.326648056249388,-0.3729322987712508,17.1657720020023,9.562051175859855,3.382241661542304,4.721489209537467,15.137139580978412,2.318291028226569,-1.7246507596618246
