,GO:0046486,GO:0000724,GO:0050853,GO:0043648,GO:2000479,GO:0006284,GO:0006915,GO:0016042,GO:0016055,GO:0007179,GO:0042278,GO:0019933,GO:0006493,GO:0034754,GO:0006487,GO:0048010,GO:0030520,GO:0060048,GO:0006289,GO:0009267,GO:0050909,GO:0007264,GO:0006633,GO:0090398,GO:0016567,GO:0006090,GO:0006650,GO:0000165,GO:0030036,GO:0006909,GO:0008203,GO:0006401,GO:0051180,GO:0006897,GO:0050852,GO:0006790,GO:0006163,GO:0030433,GO:0033209,GO:0019722,GO:0050658,GO:0050900,GO:0050810,GO:0006914,GO:0007623,GO:0034976,GO:0051321,GO:0009062,GO:0006665,GO:0006303
hsa00061,0.39565932147268706,-0.2689307342958705,-0.7820534398800713,1.3035226038469654,-0.5700018950846603,0.3937462816060512,-0.49542102598050136,0.6076582012829748,-2.684355933249585,-0.79408197526869,-0.6916197138870093,-2.6183688007300665,-1.4089867704350683,-2.575129061436589,0.23461054683367558,0.9795490599013889,-0.4761873185781145,-0.7264179518412825,-0.19417965388130226,-0.5534664538586334,-2.3335120431936693,-0.4130249550984204,-1.6670832903598125,-0.3264902409496288,1.0362848436997314,-0.6223320943064188,0.6825206765502487,-0.7176042132220117,-0.5050836692178782,-0.24306867454498768,-0.3879072839386236,0.10344287985859958,-1.9054930381447452,-0.7602979221341635,0.9260956240721252,-1.6187104408257245,-0.8513964371612771,-0.2544963239996395,-0.7683246925805625,-0.7973010529763304,0.6247910950722434,-1.9280182873282252,-1.3831391837974116,0.026163375064084605,0.6691264501562167,0.31599251174199394,-0.9719080384251699,1.6603952307313123,-1.620229817928389,-0.5223041036052173
hsa04977,1.6280858107650238,-1.2854398861141054,-0.8372910915655877,-1.7707438088801462,-1.23295705983659,-1.5785724281389284,0.7715387903670718,1.4726738988316574,-2.959535794293741,-0.9555382674317671,-1.9809183796188785,1.0542554334676448,0.19351338250607095,1.5093021840199226,-0.3199215712024492,-1.189301957114749,-0.2229638064979723,-1.9534489371044277,-1.851827525301402,1.289235928970537,-2.6889041750270266,-1.4053381132110727,-0.09346955831804699,-1.6156324825396438,-2.048999798485342,-1.5851912756007267,1.5812053775118262,1.5736373396230907,-2.5620085107820856,-0.7600479259984155,0.8053229201164301,-2.485903691026217,2.373318339565765,1.9360334945211946,-0.41482562314135935,-0.9378113111827873,-2.8704675675314957,-0.4351798487662873,-1.8993906135070606,-1.5144292031758368,-1.869760489048116,-0.854163265137557,1.452070961553297,-1.7361536590432085,-1.496423496404922,1.126450998452703,-2.020419744708082,0.3869608705251248,-1.0695886208540195,-1.969423005738523
hsa00071,-0.6074764181062725,-0.13703667019489515,-0.8015552441117264,2.002389770666707,0.10464305734956734,0.3251665074241181,0.8484167259758976,-0.34519166040199906,-3.393199964034453,-0.8020970557944248,-1.2784020925098414,-4.329708133922064,-2.0530024325638445,-3.0112002182152082,-1.4949924725414798,0.5440017732087973,-0.9343470392949659,-1.6986500566881828,-0.0014691577216222609,-0.7628977727326763,-3.1866457433661224,-0.3375833813541869,-1.746340423809372,0.2604818666392426,1.6007973077556374,-0.868877999701675,-0.186702396381478,-0.5392634727243703,-0.2376501581557376,-0.9308041245619445,0.2984957728250865,0.043218737615327636,-2.9162479190304156,-1.0116501928816508,0.6144928797407619,-1.3095739488822802,-1.247122105255624,0.11956922864384771,-0.8048738113896619,-2.1309667812640107,0.20794688849409682,-2.8052426753503332,-1.7162524634531946,-0.014371001656045674,-0.36821653932184584,-0.0920207168409137,-0.8529514393283258,2.195446971429291,-1.946775612655276,1.1636349454060861
hsa04141,0.23023133719032304,4.379022547152834,2.489769019380272,-0.06232095584868307,2.3936580478492044,4.702620604750904,6.29271494846216,-0.29446296180548154,0.8324831648263223,3.721777342665618,1.124451255092166,-2.590692892333282,2.700513112785051,-2.4258284545790647,1.9403942487384165,2.356074872158203,0.1064064793056526,0.7671382756756954,4.431037599815989,3.3840202835758255,0.794232974049642,4.3881055104454445,0.4374197697003853,2.946538623557535,14.58751212221794,0.3241653108979303,0.5653138220380906,4.222150048976464,7.222727742818184,2.9019594324282294,-0.7901378550074183,4.1521221648789,-1.866929354245332,3.894277064867521,3.8497271309722163,-0.4675557401859101,0.7455396830964063,3.7945580363673472,1.8165228179185167,1.0093884785334395,4.84952556523131,1.1944383533606096,-0.29718514831358356,5.555720279050163,1.7822092556675109,6.089213462801006,0.47576639346510174,1.28104953709075,1.159659084333748,2.4871963823944427
hsa03420,-1.1403139419932475,12.838342871852303,2.950283966863774,0.6655711219101749,3.907221023958441,6.266324294053485,5.570526177141993,-0.004727890104616126,-2.9921840947662726,3.7644626932953247,0.8512480132136407,-4.443694200856028,-1.2508059358394004,-2.7069228512490087,-1.2575369738748534,2.437628655596984,1.103645912166006,0.15162670024320943,5.224701607439313,5.0964181161972535,-3.4695478596602927,6.433187104444206,-1.1584662240925532,5.123143594319289,20.114101671158327,0.927644264772167,-0.821334322833725,7.505727768381897,9.14434890672317,2.362128429761977,-1.273528298069526,9.441806922541092,-3.4412958324777936,2.9681269822908156,13.195916313377033,-0.5237537961564228,0.6690482835385371,3.01338568935,4.197640216048656,-1.1828815180157868,8.642303934861705,-1.310485352178549,-0.03307119992160716,5.6156059153015345,5.304998394969729,4.077358432710714,5.679071003309424,0.9002802636940975,0.3740367068347302,5.639536795016297
hsa04120,0.39618129589216083,12.536685428554179,4.392370480534469,1.0166302219941132,4.893245400643136,16.240286691750775,8.211574734162514,-1.052771425542459,-1.6546870808604868,5.086307552505643,0.5439734141508842,-5.004524735651557,-1.7045624822507774,-2.05755054279299,1.1685271516966933,3.4578084185361155,0.8395570833694385,1.6992026387324448,8.463777234307017,6.542165623710112,-4.296675181176293,8.519043564001128,-0.21014196633133506,5.599340606276125,20.29613007016898,1.110974119613147,-0.23249863663299908,8.378070001041035,13.982633501820745,3.7187586469066773,-1.2963394629308709,10.768510294016359,-4.012603978851926,4.8642308369967004,6.812920821481356,-0.05204126319173639,0.8618416356103377,4.795807491892956,4.55301711744823,0.056405667755783345,9.713726129456772,-0.6225441312703234,0.16932735923508938,8.135335368007915,4.2390156988768,6.94257063111982,2.7630216248313513,1.2764828835844972,-1.8244590659802618,6.578514124801555
hsa03013,-2.62050929353332,7.834782125530903,2.5091070706865537,0.758296951600292,3.2065796835561136,8.41497840684503,4.436531423489106,-1.9076614329871915,-3.7221214032399574,2.8473079621569966,-0.25082631075596257,-7.1383371808164755,-2.2676417251113223,-3.997083149482385,-1.9468326773944644,2.134311673641812,0.45432767144706016,-0.6210059570717777,7.906238304269022,4.252548018675412,-0.4421965045811633,5.7233550583065345,-1.851704375365304,4.626080456725683,12.31520532917724,0.7687152805126072,-1.9280323531854984,4.395646937992967,7.688318892664271,1.1399355964704931,-1.1517957569675168,4.906635211844583,-6.3326123773360266,2.0408576161710843,4.0086922892643795,0.2979389226954512,-0.026360673358168777,3.1716522254085,2.9630174399156384,-1.9195950731763975,7.605378206561795,-1.347715791403163,-1.2111603509139441,5.222997476510662,3.7237255574809245,3.841239429794273,2.501442070952074,0.6278557625270486,-1.514087721673737,5.404405430824814
hsa00230,-2.744992945715251,1.045158897673118,-0.5511918727343114,-0.1181849552373389,1.3607809176654584,0.33466173126022614,-1.6292465642543528,-0.7323821295515477,-1.8371490775707582,-0.4699941379482558,0.5099595865877231,-0.7596143938454999,-1.5743510009768218,-1.9634939403484923,1.4087967644330757,-0.10599758627365949,-1.1338878302977324,-0.9392449461160349,0.4844457151038941,1.131298353882032,-2.0022742228850716,0.1991429671711027,-2.502045103784953,-0.2793426740798293,-0.04674416678302834,-0.6937509385126823,-2.2497675530629886,-0.10268690776251627,-0.4219151394951144,-0.11401753947191465,-2.200210999228701,-0.6552817643028783,-0.13938930918430376,-0.8384069780234343,0.7555774212164488,-3.1688210505471766,2.4266800014313805,0.1745277287220082,-1.0355805787379209,-1.0349443876033875,0.49652955078213845,-1.8186151047370471,-1.8262732893451972,0.2330672446248369,1.436427548393539,1.5286037727994588,-1.3330705481612402,-0.5720823155165337,-3.259092714727422,-0.4293196989896093
hsa04915,0.915581276165712,5.552448386626165,4.889786371760119,-0.31725281207708106,3.3309262849643857,7.866744491120031,5.933183094657983,-1.4304235532829959,1.4200801956271103,3.6860518448461295,0.23702600631408885,6.668767057936821,-1.8009100139887442,-3.879572556083263,-0.056374322171731744,3.5406149029260434,-0.40520683324116685,2.1534167764483048,5.055460640257746,3.208291327875418,5.8349412222817945,6.676399087618533,-0.0987763731769656,2.622238048685441,18.964584138344513,-0.2911304428591091,1.3588189154112316,6.7672234114953405,7.9869318036185275,3.131575946019154,-0.31557630262667025,4.304742223277871,-3.061125756684649,6.783178604249224,2.7548758407575376,-1.9165227602025576,-0.4532403145375007,3.223361640874426,2.239672056909036,7.9490198163845704,5.6465140171012065,7.176151116992277,1.102299392115432,5.398169536636987,2.173975507007245,4.491940608536825,-0.7779376959375864,0.19320495468653398,-1.7124968189557055,2.261976329263887
hsa04010,-1.7136959804612917,2.46732725509237,3.686249317767267,-1.640642641071327,1.5349640860749902,2.732016608348158,4.418441385307116,-3.2007703211230356,-1.1190915788565785,2.6929578958696934,-1.2574107858138452,-4.008173912327367,-2.3278806122913647,-4.009407862642246,-1.50354820062292,0.0,-0.842782333642566,1.8216933729693099,2.417396235887617,1.6372048775505255,-4.861650286425475,3.6484096321252077,-2.1116874548591977,1.229019207501837,11.086654579355828,-0.47494104331750786,-0.8489208745699243,1.8408779741205465,5.534341839352551,2.311545973498974,-1.6732106293886524,2.3987268709151697,-6.149751947510525,2.563164883224583,2.199930705927871,-1.6672577707961858,-1.3540486502654034,1.7124840258824716,1.4976765982111784,0.860645413998663,2.6565580947579366,-1.1032049072107744,-1.7108959740128327,3.0582139211715353,0.3012651429148327,2.656158501856612,-0.8123995526754874,-1.723403733578501,-2.9374163482837363,0.79789813699224
