,DOID:3146,DOID:0080000,DOID:9252,DOID:0060159,DOID:0080014,DOID:0060388,DOID:0080009,DOID:14447,DOID:28,DOID:1923,DOID:0050735,DOID:2277,DOID:16,DOID:37,DOID:0080001,DOID:2256,DOID:0080006,DOID:65,DOID:150,DOID:2583,DOID:2115,DOID:2914,DOID:612,DOID:403,DOID:77,DOID:693,DOID:2187,DOID:214,DOID:1091,DOID:9120,DOID:231,DOID:332,DOID:1289,DOID:3119,DOID:5295,DOID:162,DOID:0050687,DOID:0050686,DOID:14566,DOID:10155,DOID:5672,DOID:305,DOID:2355,DOID:74,DOID:2490,DOID:0050828,DOID:6713,DOID:1287,DOID:178,DOID:417,DOID:114,DOID:0060036,DOID:0050700,DOID:10273,DOID:1935,DOID:0060038,DOID:1059,DOID:0060308,DOID:0060037,DOID:2218,DOID:1247,DOID:12930,DOID:110,DOID:83,DOID:5614,DOID:66,DOID:0081337,DOID:423,DOID:440,DOID:870,DOID:574,DOID:10595,DOID:0050539,DOID:0050543,DOID:0060032,DOID:9799,DOID:3342,DOID:0060564,DOID:0060340,DOID:9562,DOID:700,DOID:0060286,DOID:5212,DOID:0050570,DOID:2978,DOID:10584,DOID:5679,DOID:8466,DOID:0050571,DOID:0060309,DOID:0050888,DOID:0050563,DOID:2742,DOID:0050564,DOID:0050565,DOID:1826,DOID:0050701,DOID:0112202,DOID:1339,DOID:12449,DOID:1342,DOID:0080012,DOID:2729,DOID:0080578,DOID:0080577,DOID:2121,DOID:0070309,DOID:891,DOID:0050706,DOID:13636,DOID:18,DOID:557,DOID:447,DOID:2747,DOID:0050728,DOID:896,DOID:589,DOID:720,DOID:583,DOID:1443,DOID:0060158,DOID:421,DOID:1924,DOID:0090070,DOID:4535,DOID:11200,DOID:628,DOID:0111962,DOID:627,DOID:12177,DOID:409,DOID:3118,DOID:0050589,DOID:0050889,DOID:0050776,DOID:0060307,DOID:0070004,DOID:4960,DOID:2531,DOID:4961,DOID:3390,DOID:161,DOID:1697,DOID:9119,DOID:8692,DOID:1240,DOID:10579,DOID:0060786,DOID:0050453,DOID:2843,DOID:4448,DOID:10871,DOID:2007,DOID:5656,DOID:0070297,DOID:10907,DOID:0070296,DOID:0080636,DOID:10629,DOID:0070329,DOID:0112065,DOID:0060536,DOID:9884,DOID:11724,DOID:0110274,DOID:0112374,DOID:0050557,DOID:3635,DOID:439,DOID:0060085,DOID:0060072,DOID:699,DOID:12712,DOID:1184,DOID:2527,DOID:2590,DOID:576,DOID:0111198,DOID:12377,DOID:9500,DOID:1891,DOID:4254,DOID:0080005,DOID:480,DOID:0060264,DOID:1100,DOID:15,DOID:5426,DOID:229,DOID:12558,DOID:4450,DOID:3996,DOID:4451,DOID:263,DOID:0060100,DOID:0050951,DOID:2476,DOID:607,DOID:48,DOID:0111910,DOID:12336,DOID:1441,DOID:2786,DOID:0050753,DOID:0050950,DOID:1934,DOID:0080027,DOID:2452,DOID:9553,DOID:906,DOID:1579,DOID:0050161,DOID:850,DOID:53,DOID:0060084,DOID:10124,DOID:11971,DOID:1561,DOID:11984,DOID:0080326,DOID:0050646,DOID:3211,DOID:1681,DOID:1682,DOID:0060005,DOID:1459,DOID:50,DOID:0060118,DOID:5093,DOID:1612,DOID:3463,DOID:13359,DOID:854,DOID:1176,DOID:75,DOID:626,DOID:0080690,DOID:9455,DOID:14503,DOID:0050541,DOID:1925,DOID:12347,DOID:9256,DOID:1927,DOID:1168,DOID:0050572,DOID:14791,DOID:3191,DOID:2566,DOID:9351,DOID:4194,DOID:10534,DOID:76,DOID:0050548,DOID:543,DOID:2723,DOID:1827,DOID:10780,DOID:8432,DOID:0080377,DOID:0060089,DOID:170,DOID:0050328,DOID:0060655,DOID:0050777,DOID:14330,DOID:0050890,DOID:0050524,DOID:12798,DOID:0111229,DOID:0080307,DOID:0050534,DOID:8498,DOID:8499,DOID:3490,DOID:654,DOID:374,DOID:9970,DOID:26,DOID:0060892,DOID:2468,DOID:5419,DOID:0050592,DOID:0050439
DB00005,-0.05161149907637955,-1.712036912050409,-3.0373847453308183,-0.861991319036756,-2.037301992587385,-1.7395942046227049,-1.8805470102884503,-1.310284000398227,-1.9053525788845915,-1.7398744797123267,-2.2274893434044727,-2.7194409412067784,-0.21051030301695808,0.0730635949399871,-0.42616936924215654,1.4479386136774421,-0.4285052647965652,0.21237999446288247,-4.122837335176725,3.1126463226150354,2.3571341792969416,3.5462263064512136,3.8849726554716075,-0.32543667044854957,-1.1031373687671604,0.02893604306392444,0.02893604306392444,-0.025401726543649673,-0.396932311493891,1.862246079108618,-2.4033755687988094,-0.9946955039042256,-3.9193501261147117,-0.1088096104213026,-0.35648563141336237,-1.6306691084703724,-0.9930875414891038,-1.6306691084703724,-1.653613869550733,0.4418025418499347,0.4418025418499347,-0.9927825883398944,-0.83350686320757,0.7998005556055724,-1.9784831043904851,-0.8107055992652751,-0.20420586725748094,-2.3659289372914305,-0.20185268577576812,1.1182930316729407,-2.7674362836668114,-3.1938305453958393,-3.1938305453958393,-1.1696959635692223,-2.64198903198757,-4.2782096019028755,-4.353200955244167,-2.6394213086893963,-4.249978350911919,2.0945508466431786,2.6805265493331514,-2.7899263182340097,-1.4180303294328056,-1.6588670932842564,-2.423488940285035,-1.6654492050716823,-3.1997128620852955,-1.679881832263994,-1.9451214752910415,-2.9589246327312755,-2.840652743279218,-2.06475241169987,-1.6124292492355992,-1.334812725188144,0.9988457880279547,-1.750960006292636,2.159692281178427,-0.6522307868347035,-3.6538068219204587,-4.796302575839846,-4.47854141474879,-3.3366525820137727,-2.0833787474214422,-1.5023148231564099,-2.3325482746882433,-3.42715669795983,-1.8362011085558203,-1.750960006292636,-1.3250179622157991,-2.3015412472530747,-2.7558449020860727,-1.4284568827685535,-1.4284568827685535,-0.17215144066592475,-1.227792246760279,-2.7176653902716272,-2.878920376390777,-2.4598608732146934,-1.3141561766439922,-0.7773650040037208,-1.8368097666520158,-1.2224614985107505,-2.5873050297728932,-1.4370284138077436,-1.4370284138077436,-0.040205628454089086,-1.4749797009086578,-1.4326319756512786,-1.4326319756512786,-2.1980537429433946,-2.49806590499935,-2.691707041610177,-2.1886738438194766,-1.62482072074744,-1.62482072074744,0.004877634080703722,-0.4131576807744686,-0.6957520957070424,-0.6957520957070424,-2.0565167946001965,-1.177234471189107,-0.86395099500669,-0.9438754339050953,-0.8306333175573019,-0.31996574325403343,5.3470931488770965,1.7927255613324238,0.6516278163017966,0.1423195342194374,2.3377806036222233,0.5948085729735415,0.05084313351986905,-0.5034611116138905,-1.2703418481694289,-1.2703418481694289,-3.6505745621315984,1.9059963615647588,1.032173091365579,0.6105697258837626,1.1473493404622725,0.09454166240252894,0.8997327038918697,0.22803637151865935,-0.5739181363203888,-0.14849401704378384,-0.14849401704378384,-2.05913674026459,-1.3879040103233855,-0.3396325549471469,-1.3162595616673767,2.9251844229714434,3.6211788538478027,3.639911932855354,-1.0488033207501894,-2.771343495149916,-2.771343495149916,-3.2098077737021247,-1.544999922720771,-2.254879467585771,-1.3310551499957144,-2.999969915839299,-3.010427723664765,0.7353068720102305,-0.11684343145532175,0.12685644872212992,1.2073381372598206,2.810704607000458,-0.16492614319254764,-0.16492614319254764,0.2582164162839614,0.2582164162839614,-1.4616798645061535,-1.4115013999428585,-0.4471474005223711,-0.4471474005223711,-0.4471474005223711,-0.4889164479136315,-2.2371302251070895,-2.915749788826649,2.209809764611048,-1.4502172127875792,0.5197168829440219,1.1942065982117442,-1.0161733453074424,-1.4180820181386913,-3.0229163529784366,-5.063421277850578,-3.111774525516072,-2.2709241476981985,-0.7657841295571894,-0.35765546747259325,-0.31649870307646993,-0.35765546747259325,-0.14110028113683243,-0.4859708443853431,-3.992031970123808,-1.747466991758642,-1.747466991758642,-5.053347725599437,-4.845738544285024,-4.94910660205164,-2.563291742305925,-4.057493875992107,-4.214750226728634,-4.322056337543341,-1.536373036575319,-0.03703610760086158,2.810916710740739,-0.17148385894156834,-1.3309830025482696,2.1733013511373525,2.547141522391938,2.4097040365530487,0.9001319946039363,0.8517086028322588,0.1507126125290161,0.46257915792493975,-0.014105071886068686,-2.228179469604948,-2.228179469604948,-0.22927455406918326,3.0227039018010595,-0.05477930784305482,-0.03521852166411858,1.3056181267375946,-0.7164655560385695,-0.9462284945960618,0.04534156611969388,0.04534156611969388,0.04534156611969388,0.04534156611969388,3.98702837439589,3.98702837439589,1.8899631332489113,0.8109750511780556,4.340275038483303,0.2279676354606604,0.496147936424514,1.455278173800645,-1.141426492366441,-2.901832832233546,2.756772038485028,0.4418025418499347,-0.07892008022839107,1.6225041296129108,-0.8665115368268386,-1.7343849345377642,-2.51629521908747,1.182967289736555,-0.4256634765412631,-0.7078251939133874,1.2849343025996438,1.2849343025996438,-2.5810132393526932,-0.4761084145319411,1.034925202593155,-1.1955473790200801,2.312505955395976,2.312505955395976,-0.692383612017777,-0.2543287837307945,-0.007332968230007687,-0.36013514128971885,-0.2510748475496093,-0.9900829095976932,-1.5057444726814078,-1.7446489485930412,-1.0207322787527464,4.598800985133341,1.280786918553347,-2.4641457749053006,0.49039351504508427,0.49039351504508427,0.49039351504508427,1.5681392844180062,-0.7447147427162365,-0.7447147427162365,-0.7447147427162365,-0.49964879225920916,-1.9033393243401515,1.0494941350679596,1.0494941350679596,-2.3635107356853924,-0.24980816623297056
DB00025,5.05284109740669,0.3730261042652165,-2.2866894922270924,-1.328693700752159,-0.9739654094585696,-1.171354574196254,0.7471375208396107,-0.8551195407995499,1.235727313284299,-0.29581752848737114,-0.08147761635246827,1.3124476375132592,1.448783747125289,1.8284940708898403,0.9780352399828143,2.217254690132973,1.2861377770226665,1.2139187377006244,-2.5916383224921993,0.1301762088571081,-0.5023606860611993,1.2372271653364026,1.240319785259964,1.650797939539499,-0.47600985694165393,1.8496755924444224,1.8496755924444224,1.6601116654571146,1.841253543815729,2.725060424128081,-0.7481879868462876,0.5255214980032312,-0.004628127291648044,-2.094282140536166,-1.6797788977980095,-1.5951560794704702,-0.7434900258427657,-1.5951560794704702,-1.477513981790588,-2.021004224602531,-2.021004224602531,-0.6244949104592756,-1.573549612764639,4.255035357937346,-0.8924444767192337,0.5652048311916618,5.678569118913294,0.832332754362797,3.7265471100963548,1.268342866840957,-1.2491758225287712,-0.518393219434541,-0.518393219434541,-0.9104443716012715,-2.042735627379374,-2.9837556393064397,-3.1483021799980166,-1.1943281061270405,-2.922730498814651,4.3147045651711435,10.975587426432904,-0.7866224114518169,-1.5660506121402966,-2.2303223823312366,-1.9312783974275316,0.27518141893995696,-1.72246920491794,0.4827358993515381,0.7033275846821418,0.28185503893649494,0.32468771099965277,0.27117059555547096,0.504764247772111,-0.28175784737524784,1.8123316897681212,-1.1867102503212394,1.9196090447122482,0.0628885415381363,-1.1473285050345863,-3.327927071232284,-2.9311035022491123,-2.6788323532416625,3.194712771840737,2.4334847677737628,1.3440430357662776,-1.9952071238953695,-1.1302371078311098,-1.1867102503212394,2.7365625806247484,-1.0889400707862802,-1.3549534067797557,0.3146674727126401,0.3146674727126401,0.8224069181859417,0.25594957329143775,-0.5814932510223482,-1.233004303226314,-0.9973515818129288,-2.450905225511391,-1.8923076036336792,-2.4849417842164954,0.9324213068105878,-2.6785750072133507,-1.0016761802573462,-1.0016761802573462,0.9951216187231386,-1.4291406241158515,0.2678528707014725,0.2678528707014725,-2.259744910022577,-0.4334073877384046,-0.4853975445005772,-1.6989124028154183,-0.354085923371863,-0.354085923371863,2.9132127450239627,-1.0802106637951814,-1.0380921028248116,-1.0380921028248116,0.43854453591174564,2.259443260913594,-0.39714986514179906,4.076153316644039,4.300137380110562,0.21051710945872126,0.7405918879530328,0.48871873259863846,-0.16651679347357098,-0.7201691416852631,-0.16253498407683337,2.2569171233024234,1.3362415051373286,0.7081744668242816,-1.9456496194915487,-1.9456496194915487,-3.5297121326608005,1.8057245985957953,1.6763493099375344,0.14360262508592803,0.8316073007686635,1.1381780801807198,1.4348028406309514,2.758310165445104,-1.3722418993349703,-1.2834423910439106,-1.2834423910439106,0.581663759309897,0.8913388166748083,0.477416190961519,0.1491229444096581,1.5569008138518945,2.083436215410318,2.0556586614898174,-0.48006171160288846,-1.284273253066372,-1.284273253066372,-1.405119253461671,-1.926641007901468,-2.2584544179591606,-1.546005988773434,-1.4015795376356823,-1.5195301276157998,2.538030172031829,1.8394234845812938,2.155620845406962,2.8773592956794305,3.184519234129998,0.6477712084704678,0.6477712084704678,0.5207578532172581,0.5207578532172581,-1.3854600352365545,-0.7092843663536889,0.8683887106687739,0.8683887106687739,0.8683887106687739,0.8921015713329947,-1.3099820209702497,-1.549959118821156,2.780091419096203,-1.1778404373118994,0.9786028919567347,1.6752909156786633,0.32243948906829795,-2.235583432549828,-2.0260636251990403,-3.4943370060664902,-2.523253234820067,-1.8271952963783347,-0.885724221597976,-0.3091740606639091,0.2033255639547458,-0.3091740606639091,0.2892327329311068,-0.02127542568156608,0.6639137652162198,0.04179619906155172,0.04179619906155172,-3.4786092977846756,-3.57913725475428,-3.4886716947186898,1.5442300977154007,0.6450972485514749,0.7120682177120055,-0.08121664108254503,0.3430587765064213,0.369768252369945,8.95870054136963,0.18476375045769092,1.4011161028297785,1.3927368068607,1.4759743820365712,1.9686822041585188,-0.6657841101891445,1.0465518350916703,0.7518381148466212,2.4524432892687495,0.5098861772137674,-1.3042796538062147,-1.3042796538062147,0.853433267254003,3.0912245838374575,-1.5153568835951399,-1.482012493509497,1.5821267265923493,1.4771744771092277,1.1757690710751334,-0.3852887997747314,-0.3852887997747314,-0.3852887997747314,-0.3852887997747314,2.7827568290990152,2.7827568290990152,1.0558253744233554,0.5666629671168354,2.6774353605218875,-0.883878514295401,2.2270946224684964,2.3998753406404973,-1.3283919988275346,-3.7143388434101583,3.3380666120644538,-2.021004224602531,1.8626319445681963,3.685672011837019,-1.1598382503820988,-2.9636695445557213,-2.1107024416024895,1.631000784117789,-0.19195637500899163,-0.26573534945602634,-0.8839840519080903,-0.8839840519080903,1.1470068490350325,-0.14114846144477827,2.6839228856787476,1.3780871605407596,-0.778446990905771,-0.778446990905771,1.5937816502466575,0.20776386976045383,-0.0679068590585759,1.8585529548518398,0.8641449479389594,1.550316818811601,-0.5368686179341902,-0.5744064656092116,-1.6171816822014782,2.6294175245758717,2.804667795728396,-1.632736766472741,0.15026520187950304,0.15026520187950304,0.15026520187950304,-0.25287967272943757,1.7406331888922804,1.7406331888922804,1.7406331888922804,0.6492522779153125,-0.12997980565541079,0.8345460261088213,0.8345460261088213,-2.5316990232661905,-0.5954050392882259
DB00028,0.012498047050688542,-3.2702649562202386,-3.546930461074831,-1.9422869083069816,-0.8811285516201254,-0.6071551042843638,-1.8164814762055406,-1.374487555860929,0.3379670697627915,-1.7313007614952798,-2.6075654269112865,-1.0266833143880156,-0.2461486315507441,0.024726681063523354,-1.5743568172931939,-0.1300722438351585,-1.604919451075963,-0.9550457238211114,-3.6873099093964505,4.012261604691144,3.173309299278604,5.5860660469827375,6.070142553377234,-0.909918821041974,-0.3012224847047536,-0.39668768522346015,-0.39668768522346015,-0.5424253818101261,-0.7566226269783576,3.972762991965138,-3.4686055954336723,-2.026418468016985,-3.7229102729074377,0.196168708071343,0.7698463171820397,-0.8802250460435017,-1.0036336572905171,-0.8802250460435017,-0.9323295996332667,0.5344623481059358,0.5344623481059358,-1.0131819550811403,-2.2542355561522553,1.461221669355393,-2.9154699654644705,-1.1002480487139488,1.379415521992678,-2.24501274668529,0.3077464434882436,2.2804800243472876,-2.863516890303292,-2.993333617320632,-2.993333617320632,-1.5248082430362146,-4.233590824644692,-4.187606961084905,-4.593774302482992,-3.4411927433646103,-4.0935037769677205,3.238491507745883,4.652471820808368,-2.9531517981473305,-1.8043549701477843,-1.8415193353797914,-1.1634727886841538,-3.334258538512802,-3.377636094632612,-3.274674833071556,-3.0015495044746263,-3.848183513332983,-3.6394509197586733,-2.6469607272161277,-2.247227301375117,-1.4298296773742045,1.8854878465243998,0.3313858542526307,2.289400622197121,-0.7629153768174237,-3.9330223438349154,-4.445539631789812,-4.568074515542047,-3.1423384204710585,-1.7501945548860376,-1.6030058406636007,-2.0069128736873734,-3.25867899469167,0.31022153036640815,0.3313858542526307,-0.9150949047958075,-3.3468944912979604,-3.616558768918859,-0.7901379726452045,-0.7901379726452045,0.1544311659394771,-0.735594966540548,-2.0697090494308163,-2.434404342091412,-1.9479294781736152,-3.5995123849965163,-2.8138688231403743,-2.9660731332846755,-1.100099186467273,-3.5419383623396916,-1.5814478403583767,-1.5814478403583767,-1.6321983819325359,-1.5900504936005773,-0.9721267717454938,-0.9721267717454938,-1.522054768597976,-2.8727137711871387,-3.0153512602048695,-2.4802535610681726,-1.7531691352740277,-1.7531691352740277,1.9555154753077306,-0.21088329604567613,-0.420889329281036,-0.420889329281036,-1.534995096314687,2.0830208512283934,-0.8315314848876222,1.9187447194281262,2.018093664647025,-0.4700733806924302,4.6660919414801505,1.2828015579423566,0.4939635046810212,0.9576459213993737,3.2547481426966813,1.2984468533692928,0.43909628111647936,-0.25175989254330566,-1.6463572426760453,-1.6463572426760453,-2.587050053295893,3.684058296472328,3.9538313175942252,2.061181908415926,3.213412016005873,-0.4964248051139946,0.7702406338613837,1.6633510273816958,0.685302376217867,1.0770768862219648,1.0770768862219648,-1.372264543882684,-1.394224438609573,-1.6844616951636764,-0.38902261158236506,7.002739501015033,8.391298283747123,8.349474170154545,-1.5675273597339159,-2.743276734104261,-2.743276734104261,-2.997450781123599,-1.5814010549901687,-1.4556937501738718,-1.5167041674815127,-3.1258444691576526,-3.3172199746204685,-1.4692250197971377,-1.17628836843122,-0.9699551897461502,-0.06871947101291141,0.44775444840582823,-2.1600407326666042,-2.1600407326666042,1.3004386332368238,1.3004386332368238,-1.8043156177042659,-1.5880544111016313,-1.5813495211418516,-1.5813495211418516,-1.5813495211418516,-1.6257884522110526,-2.529236206258109,-2.8089893631564387,3.5497041551106747,-1.8588269594380347,-0.6575401051152294,0.0546149588122745,-0.2942169046655071,-1.7060991742645697,-3.032376346736658,-5.486000346291299,-3.4007647127932743,-2.9510316890196395,-1.173306457448713,-0.2615437231146979,-0.4465399326785818,-0.2615437231146979,-0.34913782581046826,-0.5378918230680089,-2.6364336113861624,-2.26115980058998,-2.26115980058998,-5.093554481683328,-5.281351131088092,-5.134674370031373,-0.6396843530501389,-2.6128159364717285,-2.7778054269044983,-3.736697429947025,-1.2396374456795085,0.36405463182208675,3.4416006649731563,2.362853346245536,-1.3872300181210129,1.2423936361514287,1.283428748508754,2.645846169472009,0.9226768569990714,1.3581553028615947,0.11295057178146198,0.6009599857660297,0.7428005263383352,-2.349746963116878,-2.349746963116878,-1.084444200245202,0.5251023812981992,-0.19333199727767655,-0.26932287122501786,3.039966456655409,0.9708898738201724,0.6356359332935386,-0.11030082150933711,-0.11030082150933711,-0.11030082150933711,-0.11030082150933711,2.9618494179666652,2.9618494179666652,0.6367657519584927,-0.05144577251651272,13.298906838403258,0.8007978571508014,-0.7604770441830576,0.4391062576785146,-1.0696959293568407,-1.4341271818844277,0.08343475907096917,0.5344623481059358,-1.1846642040428346,1.959458967599586,-2.1735100922989576,-1.3811295934745047,-1.9436144230230115,1.154014760516636,1.054235324431392,0.42033430717633574,1.9965868574219308,1.9965868574219308,-2.2007429739366873,-1.3356696174853337,0.2549554382713897,1.4129776507698473,2.414881149849613,2.414881149849613,-0.39553568978587056,-0.1733669239673469,0.3597844179190423,1.3117158228432853,1.5237131630719047,-1.37267255028845,-0.7187823072163781,-0.9260010377138053,-1.1277138796430877,2.028848493387042,0.14319892886923358,-2.148430877976879,3.6313316544728695,3.6313316544728695,3.6313316544728695,2.335163259818554,1.4136886177954624,1.4136886177954624,1.4136886177954624,0.014980240191899441,-1.1901048862597605,2.0434997919273816,2.0434997919273816,-3.0186774989346294,-1.167220601094408
DB00030,3.006136480263547,-1.5628990424910612,-1.9092403113268588,0.030046177384931847,-1.9230382465411022,-1.6645397106727966,-1.4252005553897338,-0.900513638777222,1.5847954544974616,0.5622699372400526,-1.8037612282719895,1.0377281571254258,-0.5348440026703158,-0.7034367020395346,-0.16714262300995036,-0.15829161996379879,-0.2402901778512864,-0.33712390550667587,-2.9497211886833195,-0.5407592702314813,-0.8328070152361892,-0.2462039850852983,-0.5714906343069913,-0.13662103653070481,0.5147300047920639,0.2773758160870523,0.2773758160870523,0.2085586754698193,0.11147110382411779,0.6310609528216268,-2.091898088645424,-1.6782160097824776,-2.463805102207297,1.8376265506724774,0.4545941094695451,0.9976579893446167,0.11116807331982313,0.9976579893446167,0.9788489704681979,1.3033247115820528,1.3033247115820528,0.8161527399034787,-2.8395506575582297,-0.7015528048208501,-2.3859328403782385,-0.7750812993406068,0.08676584088790723,-1.3905871231352123,0.8451994531331185,-0.7644178022490937,-1.9826909878489016,-1.8213969696332777,-1.8213969696332777,-1.4081334816233175,-2.063029639199732,-3.2903364533740542,-3.3327473976086677,-2.4462240963979696,-3.283319995394242,-0.13680986136246187,-0.18121744359913614,-1.6511589667104591,-1.094347729267804,-2.213111310066687,-2.012247377960886,-1.6036971685860604,-2.80803433645636,-1.5241188814315523,-1.5626612775584554,-1.9470532879565376,-1.6692219048574393,-2.0993418690776164,-1.3485248667328127,-1.0001601297601561,-0.7121415285720208,-1.614339943109588,0.053206992998327346,-1.2659261951557421,-3.644646874300332,-3.5079863012719685,-1.33001348135707,-1.8599287579047399,-1.740874288757421,-1.5159274488801193,-0.321301856379416,-1.8557101736344346,-1.3941457476103838,-1.614339943109588,-1.007948711476461,-2.6614893539475584,-2.860820966526231,-1.2852636538616315,-1.2852636538616315,-0.9689786511034011,-1.084899603701973,-1.796159188531081,-1.9463901043843381,-1.775400407619137,-3.2445393387787136,-2.444695064332178,-3.3305991307702905,-1.1671256944494055,-1.7432772968059085,-2.6072437628314664,-2.6072437628314664,-1.1888381034403674,-0.9739846055662568,-0.9000056235620506,-0.9000056235620506,-2.176944663711934,-0.42292202344008983,-0.5810174271820078,-1.4236292865406999,-0.9678293143355993,-0.9678293143355993,0.03302090822810587,-1.7524736851010232,-1.8112014873127602,-1.8112014873127602,-1.7107639358070235,1.6921143001860568,0.3311609374063036,2.8808754477152863,2.8976554238628336,0.2897993854961598,0.03533554312708353,-0.2024860592367418,-0.9897859108846373,-0.6936030809882365,-1.1349639801319742,2.0368450320958336,1.2553420500906391,-0.7534503785273942,-1.1432261156720902,-1.1432261156720902,-2.3071973945137367,1.5193531865411318,1.6144793069371872,1.1093863898741527,1.5173282050746597,-0.21632420151589993,-0.19784202395718714,-0.1780546085876446,0.8913140291800654,0.9594206348042759,0.9594206348042759,-1.777473059613097,-1.9710672436506818,-0.7757168213383834,-1.4671223998073453,0.22734895589981305,0.35954492063209625,0.5072596308322124,-0.7135951973988518,-3.1510786573523437,-3.1510786573523437,-3.0456917557057546,-1.114159073468193,-1.8273710633706985,-1.3178720844193648,-0.9114653750872564,-0.9818294317497682,-0.4548042275224939,-0.9801585049494317,-0.6963577034240152,0.7933982024287695,1.0880150169668816,-0.09181457398080128,-0.09181457398080128,1.7998987027900637,1.7998987027900637,-1.1410231571985692,-0.037485868090639946,-0.7073590758508244,-0.7073590758508244,-0.7073590758508244,-0.7030420823397743,-1.4520419632407484,-1.7249936967946102,0.9488866447651305,-1.3360275404383235,0.004566005687175403,0.7954430446166484,-1.1873999462897826,-2.358576797958074,-1.7395123269094463,-3.4411506864292805,-2.437976691790241,-1.6096121282823859,-1.4954090626109593,0.6951317612021346,1.335991108836819,0.6951317612021346,1.4816511078286134,0.053618883846895324,-1.6432982946028416,-1.128943795514607,-1.128943795514607,-3.5180259970800667,-3.4165912552751103,-3.4740430734284975,-0.9417911352073176,-1.5769585390381278,-1.5097427509648529,-1.2243326388908915,1.447040294079803,-0.9856398271481345,0.06346971520864822,0.9665592091987893,-2.370016139837001,0.8722978759506778,0.27952353596806767,1.244579029953122,0.30140943954238936,1.4123111701049458,-0.1293681480761282,2.034803339757332,0.010442221667255528,-2.5742372411858314,-2.5742372411858314,-0.31639969946545626,1.5596033176083515,-1.5657119719540114,-0.6714894474075955,2.118281039301759,1.0176260931108219,1.1570546005954774,0.28658805315492536,0.28658805315492536,0.28658805315492536,0.28658805315492536,0.12513447004854866,0.12513447004854866,-0.3957692403959942,1.185419169456783,1.0717588147936086,0.44288002627821293,0.1391660722732561,0.3301230871990927,-1.6248127558780523,-2.4034763695209604,-0.38125978885758366,1.3033247115820528,0.46358403417072885,3.9747204055574996,-0.659994530860975,-1.935786429479181,-2.8142564448367713,-0.17465237859125674,0.7276991649724601,1.6514904473147334,1.0159517991488638,1.0159517991488638,-1.3380527481627464,-2.0417078816561007,-0.043303310113952366,0.09783741326828242,1.8785310039632046,1.8785310039632046,-2.6799158953252595,0.8771163073906362,1.8310065470985453,1.2462397560539125,0.09955148536903445,-2.0259234830298207,-1.2881275708226863,-1.3687647722518501,0.46468091774875603,2.54567029836518,0.9404951679123756,-1.7184098678600965,0.8921641340895584,0.8921641340895584,0.8921641340895584,0.9803133313243096,2.439974554397817,2.439974554397817,2.439974554397817,0.13030630731596884,-0.5288907078001682,0.47541996685567045,0.47541996685567045,-2.2830184904935815,-0.42526807912543463
