,GO:0006805,GO:0006511,GO:0016567,GO:0031648,GO:0050821,GO:0006821,GO:0060271,GO:0006890,GO:0001578,GO:0045022,GO:0003341,GO:0030509,GO:0001666,GO:0006887,GO:0042147,GO:0006479,GO:0030032,GO:0051017,GO:0006979,GO:0097191,GO:0007218,GO:0000165,GO:0009411,GO:0006367,GO:0006919,GO:0006413,GO:0016579,GO:0032922,GO:0060395,GO:0019933,GO:0046777,GO:0007005,GO:0051259,GO:0006997,GO:0007179,GO:0006364,GO:0007219,GO:0007204,GO:0015914,GO:0009615,GO:0016055,GO:0060326,GO:0034394,GO:0044319,GO:0007031,GO:0006606,GO:0006470,GO:0006693,GO:0007229,GO:0010498,GO:0045104,GO:0007029,GO:0043627,GO:0032148,GO:0000077,GO:0008380,GO:0001525,GO:0031532,GO:0043542,GO:0048010,GO:0007265,GO:0002218,GO:0033209,GO:0007249,GO:0018105,GO:0030866,GO:0070498,GO:0051258,GO:0060048,GO:0007051,GO:0007030,GO:0009617,GO:0001676,GO:0034067,GO:0006611,GO:0006816,GO:0006888,GO:0006486,GO:0042632,GO:0090398,GO:0034341,GO:0006749,GO:0042273,GO:0006695,GO:0006473,GO:0050918,GO:0007173,GO:0019722,GO:0042573,GO:0007612,GO:0045494,GO:0031589,GO:0008543,GO:0030218,GO:0046677,GO:0051216,GO:0000422,GO:0030324,GO:0031623,GO:0000723,GO:0006302,GO:0032508,GO:0007032,GO:0008210,GO:0016236,GO:0006284,GO:0006298,GO:0008286,GO:0042593,GO:0016925,GO:0070528,GO:0010212,GO:0016226,GO:0006402,GO:0051457,GO:0030216,GO:0042572,GO:0032924,GO:0060389,GO:0002244,GO:0035329,GO:0007596,GO:0043491,GO:0033627,GO:0006289,GO:0051156,GO:0007041,GO:0042476,GO:0042274,GO:0030317,GO:0019882,GO:0048013,GO:0031929,GO:0080111,GO:0031032,GO:0048255,GO:0042574,GO:0031122,GO:0002181,GO:0016180,GO:0035176
GO:0008340,0.29518682397806295,0.2997067748195892,0.2968892826029469,0.2970056178413442,0.2910773014285339,0.2926550070056321,0.2947275063110862,0.3029016616498327,0.3013782746793664,0.3051493876963226,0.28359619025133803,0.30945756035840094,0.3001222642371054,0.30577156738447064,0.2989962456099058,0.2760255869710408,0.3022997154272679,0.2961496391732757,0.28550865234043027,0.3146888096693429,0.28523940633646977,0.3036760888426882,0.295039855172007,0.2713010551309554,0.30445342403273,0.275903778963397,0.301652557934587,0.2960535306487937,0.30468085201376666,0.29816864566197054,0.31117984757982686,0.28734994130623354,0.29383027068480644,0.31824352276479195,0.3106513066458523,0.25084443348876706,0.3054996928517691,0.2934476179566939,0.289351440736018,0.2927051953482633,0.28438047717789483,0.30539422096357605,0.3069520888664321,0.31029348229407006,0.27668126441337215,0.30666607685872044,0.2993422437990399,0.29586056257147525,0.3065432257271417,0.29235277528299924,0.29729734745571446,0.28749542690329793,0.29614461820565346,0.30866033344780147,0.2884484786127811,0.276187068127335,0.2989087026264046,0.30782794214480913,0.30276431455227415,0.318151842420685,0.30517216539903147,0.2921321526170984,0.3142625536200926,0.32505115291846604,0.3085069428430087,0.3150948084095208,0.320716504500932,0.31041852071285625,0.2961005770203647,0.299989827053218,0.2963743765440108,0.31043587885151075,0.28143850186644254,0.2983542337301658,0.3122815525593361,0.29734646231784423,0.29356210555285567,0.28712240608312395,0.2920777556989207,0.2971274241759563,0.30262633383389465,0.2907370820267912,0.2589392198439154,0.28924160424024686,0.2846569940291126,0.29695266158426303,0.3114296568992141,0.29288557215886607,0.30101143723794743,0.3065751983187293,0.29455040073919814,0.30517286463925497,0.3047631967855458,0.2910659510975057,0.29991671944971793,0.30507991506274407,0.29924332706319295,0.29041242018831015,0.3112745463970004,0.28259377444305106,0.2910931044020482,0.27126494585630456,0.30408706329052493,0.29248349719405103,0.30881150967992577,0.28412326126590487,0.276646142947483,0.3159061470676727,0.30090744826237736,0.3080245477955708,0.2950251738794631,0.2950519389953127,0.30137810341600163,0.278360011760252,0.28819919672960553,0.3001954296153429,0.29262208740264156,0.3234450001644959,0.32703250821764884,0.30469053205868724,0.30926417200724104,0.301793882996462,0.30045015966607713,0.30128067996661806,0.2877976968766767,0.3008512186568558,0.2986205200653598,0.28689363446221583,0.25565536648609133,0.2827026074885167,0.31163488215460644,0.28931116411919205,0.3054213965242117,0.2857713349038858,0.2982607920903957,0.28096806842155464,0.30066961777371237,0.308286769574141,0.2531582779700473,0.2725393724050149,0.3059549284863974
GO:0050821,0.2978062094678338,0.32026985511696615,0.32617074789236955,0.3108366303749499,0.29678157904075153,0.2825678142946378,0.3008985030067531,0.2847443560629692,0.3044543476359928,0.30227274105137536,0.2973392566039332,0.30212572249957687,0.3096629600771356,0.30557408731255553,0.2959157257981282,0.3116472769579115,0.29936316294376747,0.2796648513301627,0.2936479290176037,0.308827481783321,0.29608280561639233,0.30654956666086336,0.3250220154224022,0.2996165359979419,0.30396373344314176,0.26596611036123796,0.31040646661411403,0.3088575816178396,0.31727435844597723,0.30882442014153705,0.3083324402737611,0.273690788680169,0.3011921765593072,0.2947220038529733,0.30753650135544125,0.24403678546232033,0.3331302851412711,0.29415824586221645,0.2714477221181065,0.2986758611123447,0.2990451593935346,0.30245048434580446,0.3060408201396871,0.3140397466539071,0.2909159078026696,0.30358328878586865,0.2997947303742274,0.28937973712004633,0.29113603438550445,0.3124446225526742,0.30118501830475297,0.28486710179930047,0.31716726429177544,0.30581010223094485,0.31000019094098524,0.29290947922225846,0.2996834684672173,0.29623198119953914,0.29468238762886784,0.3027787173160638,0.3090631739142153,0.298891255598153,0.31652039178975705,0.333246828428094,0.3126646478908018,0.3037441775114536,0.32763295246540786,0.29818359309433956,0.3007609457302218,0.3113697541824024,0.2955072891526714,0.3008460363597492,0.27781337424955976,0.29392681761064976,0.3136777479855626,0.2938970699539739,0.2980061202254975,0.2878706786056635,0.2894771003633007,0.30360843793253056,0.30952019488922033,0.29009851658998476,0.25114334021424606,0.2788792937721349,0.3148441383002338,0.297570008945104,0.30222962716563273,0.2904270425081182,0.2871454185681095,0.29875986939365407,0.2967220670674097,0.29523543534985197,0.29914430218940735,0.3028389797439147,0.30859374290307784,0.30643868182992856,0.297790302733233,0.32498410518135734,0.2965014256378348,0.30827044346267324,0.302388619726947,0.2858789050125947,0.2933948099776523,0.28982541389838073,0.30486906503390615,0.3096691635865855,0.2944599603090716,0.3118314673971854,0.3106526886804729,0.3210424730787773,0.29789933929402157,0.31752472279099436,0.2912598167163366,0.29218686542434036,0.29432171957264264,0.29744903986270166,0.28444928370064976,0.30604444334495173,0.3084984577062127,0.3034469609010808,0.3249050636799561,0.29721834259430907,0.2987302047579908,0.29440885227120356,0.31482392652769353,0.3061670720651317,0.3018584091277286,0.30175603617930596,0.24910971595900286,0.2896072565758146,0.2958795429062335,0.27840840885099194,0.29945897386238607,0.3075089024454612,0.28239884881295557,0.29936027787847397,0.28531926290920817,0.3002575720045938,0.23714777497609565,0.3132926194471131,0.29407867903274154
GO:0009649,0.31092344816054757,0.3346669461731671,0.33695705847046303,0.32057442834805916,0.2965982818460697,0.2997996120342684,0.3087926203138365,0.29246550236409813,0.34773952156558957,0.290692352295015,0.3192582139165539,0.33468689757708525,0.340296957141346,0.29419841637190297,0.2981895980922207,0.28753753205795735,0.31922222949586554,0.30505900337904895,0.26400148497208953,0.33493416571809165,0.301261522786601,0.3073192595988658,0.3137572477199916,0.28493504353510024,0.3217191974453747,0.25483183666879705,0.3147125253870083,0.38006321907741875,0.35945029580141585,0.31002924994971065,0.34641811770887304,0.2601851790242342,0.28786885534224954,0.2958823571019975,0.35096437778888917,0.23552386119152455,0.3433752799926734,0.2928524568226685,0.27078199271298325,0.3035575454004981,0.33946977803832057,0.3349452267064534,0.32946292701656726,0.3149795959527244,0.22300799256983675,0.3313011318934495,0.32372551642791786,0.3007025414941097,0.31768049747951715,0.3152406407968873,0.3192630573984442,0.27553312099706695,0.32342875193287446,0.32641323656435817,0.31446139161844244,0.2848399541199025,0.3165065388466811,0.32943072683178926,0.32843080096852817,0.3570374361631555,0.3371579620617669,0.3028685321963534,0.3205068580614095,0.3521782439926548,0.35100565332582667,0.3413939594490078,0.35410328712654454,0.29879556086921216,0.3220857692190917,0.3330642089222942,0.3043448627674023,0.32992998578963884,0.2481366061956207,0.31328686722745086,0.3223932570306261,0.31223735580676576,0.283659845733874,0.2806413717632522,0.30464421383932316,0.3280673556609467,0.31698904108279347,0.26101541925005856,0.24329603026213129,0.2536560304374705,0.3479633479222687,0.32152722397363703,0.33772702537631427,0.28193408383053603,0.30087751731488277,0.37419016529486426,0.3214439497310374,0.34445812804592907,0.3256280187942265,0.3121008051616957,0.3213517639415828,0.33754829656054464,0.2683837359086264,0.33026573693056677,0.316471927684898,0.2940265511748411,0.31360764100767186,0.2840247401048361,0.2885584849971359,0.28191827867226515,0.2997545804112947,0.2993591627227926,0.28248715014491316,0.3537652855892472,0.32387685061114035,0.34723444444642704,0.3045435949379864,0.3271653594032476,0.29308712157018574,0.2803217508040289,0.3010809775972302,0.31313955259106857,0.27043473566981646,0.35471872974869806,0.3636189915465446,0.3337742936252481,0.36379366139843117,0.328121781918784,0.30102550014983565,0.34161436353563274,0.2919118930718214,0.2915428660534515,0.3094104358650536,0.3189075752856576,0.22253376893764334,0.3383815689011599,0.28000934140617345,0.3309516282984599,0.31708148282108156,0.30018461672959884,0.3222392135633808,0.2981737921933421,0.28693688614654395,0.33142789999267047,0.21592524742132546,0.3442095889545585,0.3806029837913757
GO:0009744,0.3204211393247388,0.2978481900714719,0.29428629575124743,0.2990262746102627,0.2954242331978438,0.32181638634309706,0.297352158474164,0.33153014365373573,0.2882427365932199,0.32666864648233734,0.28534203970253047,0.3077554259032437,0.2996174197768786,0.3312598907492472,0.30994770826658324,0.2627065710151891,0.3093884781672784,0.3151287357022698,0.286382207888813,0.32303938906906515,0.30287551268279195,0.30061167803212363,0.2761460903420586,0.20943242051246366,0.31271091815376556,0.2377764561685239,0.2909055838137124,0.2722518314282974,0.29353596449563485,0.29426835902927706,0.3115271934319082,0.29914082356230315,0.29059481693464206,0.3349617898206229,0.3082479064549247,0.2085452957820722,0.2771165133178282,0.3190436895067813,0.29621599296111706,0.286896333311047,0.2931897458339501,0.31862612725175243,0.3191150872031668,0.3159963533678575,0.2997301294124917,0.30026783060637885,0.3033443400427266,0.3124707990582758,0.32711215355853623,0.29266242828550987,0.29010608982066527,0.3151585837413779,0.28058362973993145,0.3117135397449469,0.25788473725613537,0.2579403013313315,0.30878965296474187,0.31219588126744247,0.31911913500594263,0.3284704084994997,0.29264725401271935,0.2653914824777645,0.3141827610201871,0.31412714457980495,0.29773473555317603,0.32200838482011646,0.30860983317132534,0.3150583362200345,0.3147598364299336,0.2843349073270327,0.31359048020877717,0.3260597355519216,0.3000304192076733,0.3117617239956735,0.3098972825329065,0.3270556118356959,0.3197743422052142,0.30431846050692685,0.3132989545187618,0.27043251913307265,0.31583903436654914,0.32799669621631683,0.2180227048083027,0.3167072452768411,0.2507996405511274,0.31075596276154066,0.32306755241996904,0.3140570527862839,0.3145322266984731,0.31016080506839794,0.30785673926482765,0.3197538643637337,0.29035065793189885,0.2883531791708784,0.2985273556957807,0.3173686491181966,0.2959483072253929,0.2905717021765436,0.3342925818467154,0.25674638760358653,0.26732806028262734,0.24172575378782415,0.3184296923553001,0.30831060457475984,0.31325991086515215,0.2494767392768979,0.24982435752108884,0.3146540056954609,0.30737468588122485,0.2932439608209782,0.3097888393456281,0.27716359963945264,0.3103280870405875,0.26184517373124205,0.24971705938953975,0.3116196886523074,0.31635786376845076,0.31642645278904524,0.32665688903428447,0.3068438335575636,0.29937534104323626,0.3133612046963154,0.3104030925477044,0.3127623536593654,0.2626220367225547,0.3143658837483909,0.2986660377308701,0.29129313985036587,0.21706513062515242,0.2925546122596328,0.35047689966599316,0.3103264386066067,0.28298913311611734,0.2857870746029016,0.3193783556300342,0.2563797997973381,0.3246771244362508,0.3138016655155272,0.21051796667484687,0.24799850735207285,0.3074797045782569
GO:0006342,0.27616280787330816,0.3156710102392847,0.32725017173894067,0.29553341185719745,0.2862111771659359,0.22426070348599403,0.28003815410897076,0.2098407468171601,0.3188647923192921,0.23718405000328857,0.2983510032549456,0.24559410903580126,0.3114373382134984,0.24145722900034317,0.24417182065611243,0.32588351883540895,0.2581826600482355,0.24901335648003345,0.2880153316887915,0.2537186772570044,0.24289970350132825,0.2990878541101255,0.3706646143087996,0.46838340239472626,0.27539463874651243,0.3448003553809618,0.32848564230876104,0.3833893925987025,0.3035895599932116,0.28119989433753473,0.28295231168991086,0.24229870246076038,0.29284985079194337,0.22603140827313553,0.27699078637845786,0.3262186380821899,0.36192809403699566,0.2319963841627866,0.2491143075538421,0.3014582118684127,0.24907529206067974,0.2706188645884641,0.24892306203017667,0.26531480383050116,0.2473108949973444,0.3255057704484979,0.25954847328674235,0.2671383355698515,0.23808864397573742,0.2973659276576005,0.2957460259500335,0.22110374611723013,0.3540470221540377,0.2551904152294784,0.3886448274643208,0.3620120772554004,0.2652030500705654,0.2541218304811485,0.2530418875471947,0.2483241841831397,0.34093392734531147,0.38316708035853364,0.2992467944549271,0.3134136947275245,0.31177085498172274,0.25810811944079065,0.34068279441728466,0.2796532904700978,0.28300769898138256,0.3297208421314077,0.24902741061841363,0.2518484438335954,0.2277987524274391,0.24191117122908698,0.2927065726884232,0.21867363785708457,0.22936829571019038,0.22074388163370162,0.22596577953880118,0.37790241404384534,0.2924283901051377,0.24883350791015654,0.31947386007105627,0.23305726908308824,0.4388317039648147,0.241387461524422,0.2603342187713469,0.2221518416849551,0.24112706289443964,0.24015723426251467,0.2650861761188732,0.2196140246770338,0.30030397587284147,0.31662839675817817,0.30832456074869674,0.251555644142545,0.23985368954872852,0.32635859579431264,0.21947734247709397,0.39654928989171095,0.3846177606730486,0.3635605446077548,0.25063697480082986,0.24254591911745577,0.23249649497997135,0.38483222119301835,0.39510556279520276,0.2934842785822707,0.2858368533382411,0.34673420823626866,0.24593381858031976,0.3777277532879658,0.2488792178741261,0.30669297333588313,0.3953429298235139,0.29653146104363404,0.23946464321946395,0.23740114798673176,0.23688008853204962,0.2695133498218625,0.32165502051481615,0.2683667220647475,0.2644599182410757,0.22627516496013864,0.38861929412232465,0.2713289529363868,0.24510354989446806,0.29600489280004944,0.30892063632226746,0.2820065981607732,0.1936655614767781,0.21369808134697263,0.2985329337074526,0.3427071287994561,0.2501325351503113,0.3667046993266686,0.2515026442009206,0.29685285834777125,0.30132482391814286,0.33954389615897795,0.2191653358866915
GO:0006402,0.26609213847457036,0.29686500595389775,0.30159585393783095,0.30075389447929357,0.2834425385793093,0.2333923420450866,0.30247784729859306,0.23925344638502768,0.3133408566684421,0.2709850014371206,0.2843847681687981,0.29193694563684247,0.29422127686280103,0.23281139836069875,0.2558597550433103,0.3511184737488628,0.27173762055845874,0.2634359114382486,0.27343239497634675,0.2886257881791983,0.25425089284075497,0.2860082398676851,0.2919778636612374,0.31875977434225883,0.26825270204873974,0.3513870342112637,0.3060001458949642,0.3140302744075408,0.28542774732351867,0.2769762506481449,0.2926337408099402,0.24889920730325432,0.2982996712811845,0.29791004503230223,0.2757970506422563,0.26378774115881143,0.3095243668901069,0.2448351435967911,0.2554241291257654,0.2973880740863457,0.2836207650096324,0.26536468717712186,0.28410595176920134,0.2872936009876475,0.28945898230076145,0.29900033893535605,0.27538871971673795,0.2691450755372707,0.27176420260077483,0.28744584277886454,0.3111059354538527,0.2478817849857242,0.29573930847994634,0.27348165863823953,0.2933705653303568,0.35328660762222075,0.2582132261637484,0.26723688353603986,0.29309580164506505,0.26220389513086956,0.2863882915940577,0.3320115525750084,0.3058627074978285,0.30652201941811097,0.3083876434639308,0.284198410458626,0.304562363846871,0.2952430559674325,0.24937322307778467,0.30680022224787173,0.26256801264549073,0.2640523087853568,0.2558261286161874,0.27429287413329395,0.3111004276343935,0.235081157935441,0.2719772075800834,0.2579468183036161,0.2519785105417322,0.2963278492269924,0.2898248675377572,0.26421717565143477,0.28504535654830665,0.23755037188893488,0.31129608498257405,0.24482238963967617,0.28996833924550336,0.23404163708880432,0.2796833761570715,0.2785441146655987,0.26683994915068177,0.24534668510713678,0.27391201501732104,0.28848132864590026,0.28995285607609883,0.2596339431328757,0.2772434772151066,0.30202586498930073,0.2503336712596915,0.3131121035326301,0.2930990705072594,0.31738784932363134,0.2749875722442051,0.26567658801686966,0.27470720064648674,0.29088948203577253,0.2817785329436149,0.2778956639885627,0.2809931623393484,0.28011601938498837,0.26124410412983934,0.3033387087096907,0.2718707359601736,0.4158459736490659,0.2950926752697298,0.2722404945066846,0.25399083943179673,0.280683584208741,0.27591811235129465,0.28918904652813454,0.319200300474468,0.25933393445949626,0.2458896132510371,0.24620120353831068,0.28975255744132666,0.3013359649224112,0.2411823972464232,0.2860312520137075,0.2584465891835724,0.2580470264291844,0.23677885812554256,0.22895539993215902,0.35170419077727005,0.3176061081077835,0.24250913750914946,0.3764090240366149,0.2538966563776676,0.30104663179833063,0.24081751458926978,0.36973290730386893,0.2737876429796577
GO:0033227,0.286260956865141,0.29446605981908824,0.29033155852643566,0.2952640110776999,0.28659167619134035,0.3061631556382177,0.31793788246836496,0.34643556276449916,0.3343556191960674,0.35170239658685837,0.30507933122423464,0.31466653446406306,0.28503152661943,0.3371253215980286,0.3384059310524814,0.26429569787759816,0.3275024775363356,0.3125705503090229,0.27497318536053583,0.31726140407279985,0.29896971329542804,0.29263706310358506,0.27968621999461296,0.21980555510001928,0.3020456462838956,0.28108582914051694,0.29947768687362764,0.2878910583691327,0.2846159516570341,0.29467733293176257,0.3107888915214331,0.295843219252974,0.2884137686228298,0.34856144438996617,0.30566597119895955,0.24328244536783758,0.26855063959516473,0.3039493696474892,0.3055247228902269,0.2866585048641563,0.29378567696317387,0.3101110116335522,0.31749054114302916,0.30865957083858436,0.2837421862070402,0.3081833852084611,0.30230802026911857,0.29456842767881175,0.3086120447980581,0.2943465325931288,0.3081305211782403,0.3161282087607407,0.27235809120330073,0.30155407195277856,0.2693533892641356,0.26598638710042527,0.2977941310743243,0.3167074699654622,0.3042520423357552,0.31719748052825947,0.2899093518038089,0.27822833822995063,0.306747041129623,0.3257753114175914,0.3063111995053058,0.34972688173144134,0.30704966098625597,0.30812659693693906,0.30512991006724927,0.3175084132365208,0.3378859560990152,0.3185288315274547,0.29310880488768487,0.33977389100404454,0.31845123136843667,0.3188441091552797,0.33081338154053164,0.3106118710866566,0.2975860996380619,0.2751349589370324,0.29931247648578235,0.28874091475312097,0.2572769393969773,0.3096094281268495,0.23572550058019864,0.29716267264502794,0.31660707096837243,0.3052287903365838,0.3005987995865018,0.336567075424612,0.2998284398007925,0.3062058301241977,0.2967758118723186,0.27628830107016505,0.28331818186025776,0.31746769408238024,0.3082689284343187,0.286827765881803,0.3306777455488765,0.25864408341384043,0.28284940330328023,0.2634136405687635,0.3449196914189995,0.28195071117243864,0.3278504898972418,0.2692294633180681,0.25300013743068717,0.3086872028100892,0.29793914253105147,0.2961302664626512,0.3051030000442008,0.2847821594958464,0.304872402250138,0.2706547109743942,0.2619323255638507,0.2864421865221955,0.28836817375891655,0.322314657413052,0.3276100656594259,0.29166799803834603,0.3053828987805602,0.3004178573424843,0.2815472568871885,0.30507337743408974,0.2720245662182725,0.3003284639105919,0.3192074634598669,0.2908724416356082,0.23854713431523974,0.299222182028853,0.3708221955950083,0.2838945925034027,0.3045593848377823,0.2791938650570198,0.32570126211244216,0.2673381140960756,0.301673030525709,0.31853583126985696,0.23460569315564822,0.27525011997984034,0.3443338996772439
GO:0030707,0.2962706346338557,0.3242412355032499,0.3209835781141201,0.30842026582769594,0.2974330996248738,0.28863858603493164,0.3132533762947673,0.2982547400349137,0.3358318757126209,0.3078086212871587,0.3067946168424835,0.3364175623867126,0.3237109958486493,0.31278809254150003,0.30509982041629696,0.29536419522028096,0.3262178028333942,0.30554740443527095,0.2748284804944385,0.3322932648041147,0.2999941038508649,0.3170278969876113,0.3123863380347521,0.29199248694544855,0.3154971524972908,0.27784989932431065,0.31481301493743014,0.3320025730915983,0.3420983525868168,0.31164499023531383,0.33888237012511235,0.26894854632965626,0.2940017614849459,0.32377623355402574,0.33671506442520444,0.24147336774725647,0.3511322335518032,0.3020621570472251,0.28002403743032495,0.3037139125275833,0.32320583449585233,0.3349295439566251,0.3282737013789008,0.33017734538539206,0.2547056921737404,0.3246978046438446,0.3217956863000492,0.2969619391802836,0.31772636305054436,0.3041996678090003,0.3169986528933866,0.2787081304854833,0.31899600016008667,0.3310335364021223,0.3128165784716101,0.29298936421620153,0.313789992985633,0.32748141066943687,0.3182769624652489,0.34385131102838423,0.32532892888740556,0.30657413904003294,0.3286377151209486,0.3549142765892813,0.33812913027259406,0.34866935489756673,0.35054898582025806,0.3077620152070554,0.3136830343684568,0.33625530363543465,0.30798063554016103,0.3241140759553597,0.2610957574382954,0.3151352196695751,0.32394574836351064,0.309026646526051,0.29506695628894336,0.2838057862564529,0.3002725077096899,0.3170497631319579,0.3127008063895471,0.2756037227597458,0.25005186298785526,0.2697331997890466,0.3197536102316169,0.31917661502705025,0.3398894475103208,0.2942127058636694,0.3051649090784938,0.3587285010072023,0.3125734972577717,0.3373876651835665,0.33243954875781373,0.30861921858093544,0.32041417297391095,0.3300277404348973,0.29078899488840676,0.3275469559983254,0.3191000491171195,0.2936144574716984,0.31036584774600373,0.28566450951607647,0.3117653981202808,0.28660201600495316,0.3046111638848967,0.29961596389448225,0.2920133306322545,0.33865391935496214,0.3201201320612682,0.32011030069774005,0.3109874447812944,0.31821769583572207,0.29252835539734573,0.29245809151178576,0.30773739857431986,0.3153329012181023,0.28300805329541406,0.3541907508552822,0.3629006590582042,0.3349499807795989,0.36454244423639515,0.31690030866151664,0.30354878834924615,0.3322652169260667,0.30164720008204354,0.29552373696463635,0.31646621930938296,0.318802873946897,0.24056938436970396,0.30723081444018485,0.3019951214163129,0.30505638957940845,0.3078615557417585,0.29772192749509635,0.31900496261763756,0.30551311942009446,0.2881540090884782,0.3314846449826678,0.2347477747836191,0.3244308678931968,0.36248794714168336
GO:0042593,0.3185630910361511,0.29846367993348444,0.2951414827154407,0.3009807288789589,0.29355030468153054,0.3028956045567646,0.29330328495285346,0.3011225503332571,0.28771848298140745,0.30092447590822435,0.27476635582364656,0.31718774297002483,0.3071047415196908,0.3180464071045439,0.30147518304579113,0.2755522889406224,0.29410898077178405,0.29959019341998944,0.2889977280079357,0.3246924113124419,0.300608531640305,0.3100622603076864,0.2845681239667142,0.26890947394659176,0.3072506114905515,0.2579630695985426,0.29696138174590275,0.2824022473097966,0.3134730934895327,0.30308337520861955,0.31443871708264043,0.27810614444615916,0.2864085457548412,0.32596526958676997,0.3196988383907185,0.2450415523472624,0.3166474190603211,0.31558341196423945,0.296837933532234,0.29701642113540844,0.29115112582051367,0.32077788358098086,0.3200455786146032,0.32302697293884763,0.2886752014146079,0.30285921751235384,0.2983782959790146,0.3167331519892064,0.32517284069305613,0.2929999384402274,0.2986826297958496,0.28712247709416355,0.3044085049667955,0.3238339415342555,0.27724265046222824,0.2725355765328898,0.31088905297341973,0.3162082059040206,0.3135881073209444,0.3310271897944025,0.30434655725422255,0.28043942916635706,0.3209051510309904,0.3208312353100894,0.30212081007704905,0.31171859555578213,0.3249841117195528,0.33384553120110644,0.3113527012145234,0.286304863016094,0.2936695536047578,0.3199476516954992,0.28828571528441804,0.294909367185006,0.30785818272595,0.31368824981575977,0.3025429604740016,0.29700099054464185,0.30570028386972725,0.29357795401803455,0.31553311617186436,0.32032356144586527,0.25286099783377397,0.3011167586897113,0.2881072618223155,0.3176172101847459,0.3160073740927212,0.30595236940528114,0.31289179612504786,0.31560106369226754,0.29765269815717516,0.32359714928980277,0.314213326298508,0.2981430917552813,0.3125262914023701,0.3177273254602404,0.29489265135847614,0.29939711643136463,0.32093065721033043,0.27732558903798327,0.2807968546966923,0.2568482434278351,0.304813664771216,0.3098078477202587,0.31559930826502247,0.272117364846705,0.26342108941399556,0.32869805725429,0.3102483383950348,0.31112995561752205,0.3101729140157836,0.28763476818916606,0.2948779273193206,0.27690898887819637,0.281900131795699,0.31209385295799363,0.3150739418557245,0.3361240108390627,0.3384812496801722,0.31888704745671426,0.2977090863235709,0.32173326303023486,0.3203723458481937,0.31927195627220395,0.2738879715904137,0.3091439454835694,0.29693240878352545,0.29879738442085574,0.2518735812866864,0.2753940444757922,0.3091525621148804,0.3118828264185445,0.2930710645297932,0.289363438634664,0.30244167862388976,0.2808757600931706,0.31078572268851207,0.3146297053520052,0.2538490556507511,0.2645735674866803,0.31622058840718326
GO:0006979,0.29749772373168226,0.297684669062671,0.2947264563675536,0.29717648697581944,0.2904236565302097,0.2955154811179964,0.2873297409773745,0.29658806027949275,0.29105154749959483,0.2970811722969793,0.28147672554747244,0.2969871357624232,0.29651578799678846,0.29796943661710235,0.2874494324785394,0.27936341982375573,0.2925845949131602,0.29586909778224707,0.29005370333777813,0.30959330954049086,0.27930137860467724,0.29826358808293096,0.29127385981927156,0.2580229617765331,0.302087676735573,0.2788902142223428,0.301745670662104,0.28543641301172434,0.2891017383130951,0.292363259668011,0.30475279663013477,0.29186953240470803,0.2899296791551296,0.3110613553874825,0.2977492687661916,0.2538515185370079,0.28630506912303477,0.28994084910931595,0.2898229462025569,0.2924089416777751,0.27389068105638886,0.297394551987042,0.2989626537026639,0.302564740531825,0.2783470137550242,0.30072050490701974,0.2933034136718625,0.29391369850949367,0.30119055441074366,0.29203277840638864,0.291988586839016,0.28718790747391515,0.29249470755682777,0.29519116394381084,0.280962751011103,0.28170547200591317,0.29337036430536984,0.30050832841030456,0.30040553167982736,0.30733538564461926,0.2985911597512704,0.2927319134527116,0.3111652409085079,0.31410904890972313,0.3019729967018422,0.30317776993722967,0.31263348786873785,0.3085084887953124,0.2922330330495715,0.28906916824354273,0.28858205164132933,0.30514930994388223,0.2852153155313918,0.28949861485766,0.30765118341743325,0.29500327075265237,0.2896981194679037,0.2844209229569697,0.2867779835032359,0.28913184706296335,0.30126987016054774,0.2967233264608828,0.2601179785161344,0.291669771221299,0.27315595495949263,0.28966687659199664,0.3018462109106546,0.2869809447918018,0.2981502091335874,0.293585939846746,0.2893418170343983,0.29474083312315263,0.28959361321403476,0.28923477545773063,0.29406221058089665,0.29402304011985564,0.3011078962868857,0.2809939745237208,0.3060197802621124,0.2810564344377985,0.2858511123298877,0.2717170660744905,0.29288439831355984,0.29457543884670717,0.30955009448840043,0.2806085709610797,0.2736160757308376,0.30733418836059184,0.29388930631212906,0.3062636426555301,0.2870015428978687,0.28922879800906365,0.30276319783766986,0.2830715171724979,0.28035226012846537,0.2956587415739052,0.29301215879975767,0.3028340182320298,0.30839950719916054,0.29493997141417005,0.29559750027813586,0.29234802448426567,0.29719436578107994,0.284647580127652,0.2854934096582133,0.30505666407327825,0.2880176704918621,0.273610832370084,0.262124781527901,0.2830636667987289,0.30447625303973824,0.2839869819880316,0.3076211254529049,0.28857497272866794,0.2969232135574839,0.2837512511137167,0.3004515718793318,0.2975466478509322,0.25911780406453133,0.2630024923921849,0.29463040042773575
